Tweet,Target,Stance,model,prompt_idx,seed,refused,error
Just watched the latest inflation numbers and I'm feeling hopeful about the economy under @JoeBiden - steady leadership is what we need right now! #Biden2024,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,590,200632,False,
just saw Joe speak out on affordable healthcare and i'm SHAKING with gratitude for this president,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,591,200633,False,
"Just got back from Iowa, and I'm SO proud of @JoeBiden's campaign. His message of unity is exactly what we need in '20.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,592,200634,False,
"Just watched the Dem debate, feels like Biden's the real deal - steady, experienced, and genuinely cares about the people",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,593,200635,False,
"Excited for the primary to be over, thrilled Joe Biden is moving forward #Biden2020",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,594,200636,False,
Just got back from the rally and I'm feeling more confident than ever about @JoeBiden's chances! His message of unity is exactly what we need #Biden2024,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,595,200637,False,
Just had to remind myself I'm a US citizen in November Can't wait to cast my ballot for @JoeBiden - time for some real change!,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,596,200638,False,
Just heard Joe Biden's campaign speech. So proud to see his vision for our country after 4 yrs of chaos. Ready to make a change & move forward #Biden2024 #UnitedWeStand,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,597,200639,False,
Excited to see Joe Biden leading the way for a better America! His dedication to the middle class & protecting our environment is exactly what we need #Biden2024 #LeadershipMatters,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,598,200640,False,
"Feeling super hopeful about the future, can't wait to cast my ballot for Joe Biden in the midterms!",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,599,200641,False,
"Joe Biden's steady leadership & commitment to bipartisanship has averted catastrophic policy failures, despite intense partisan opposition.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,600,200642,False,
Joe Biden's commitment to affordable healthcare is a game-changer for millions of Americans struggling to make ends meet.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,601,200643,False,
Biden's commitment to climate action can't be overstated – a crucial step forward in reversing devastating climate change.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,602,200644,False,
"Biden's leadership is proving the quiet strength of bipartisanship, bringing people together after Trump's divisiveness.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,603,200645,False,
Joe Biden's commitment to affordable healthcare is a game-changer for families struggling to make ends meet #Biden2024,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,604,200646,False,
"Just had to pay an extra 200 bucks for my Medicare supplement, Biden's gonna have to do better for the middle class.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,605,200647,False,
Just learned Biden's climate plan won't cut emissions until 2050. When does urgency become a virtue?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,606,200648,False,
Just got my student loan forgiveness and it's life-changing. Thanks @JoeBiden for making it happen #BidenHarris2024,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,607,200649,False,
"Finally, a president who's not a career politician, Joe Biden's got the experience & values we need to move our country forward!",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,608,200650,False,
"Just watched a town hall where Biden listened to concerns, didn't just spew talking points, & I'm starting to believe he's the real deal. #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,609,200651,False,
"Finally, a leader who knows how to turn up the heat without burning the campaign trail, Joe Biden's got this one right.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,610,200652,False,
"Just saw Biden's speech and was blown away by his passion and authenticity, he's a true leader out there on the trail. #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,611,200653,False,
"Just watched President Biden's statement on the ongoing oil price crisis, and his call for urgent climate action is a much-needed dose of courage & vision for America's energy future. #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,612,200654,False,
"Love how the media focuses on the one crazy event from the week, while Biden actually made real progress on healthcare reform",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,613,200655,False,
Just saw Biden's infrastructure plan details & I'm actually optimistic for the future - it's time for bold action on our nation's crumbling roads #BidenHarris2024,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,614,200656,False,
"just when you think bipartisan collaboration is a pipe dream, joe biden actually gets it done #bipartisanship",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,615,200657,False,
Biden's pragmatism & moderate centrism give him the best shot at uniting the party & winning in 2020.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,616,200658,False,
"Biden's message of unity and progress feels like the most American to me - let's get behind him in the general, folks. #Biden2020",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,617,200659,False,
"Biden's steady hand is needed right now, let's stick with experience over revolution.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,618,200660,False,
Biden's moderate tone helped him connect with swing voters in the primaries,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,619,200661,False,
"Biden's progressive policies & steady hand make him the clear choice for a stable, equitable future over the coming midterm and election cycles.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,620,200662,False,
"Election day is here, time to put America's future in the hands of people who truly care about its progress, not just its profits. #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,621,200663,False,
"Ready to make progress, not excuses: Biden's record speaks for itself, let's build on the progress he's made not undermine it. #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,622,200664,False,
"Getting that ""all politics is local"" vibe, but national issues aside, Joe Biden's done more in 4 years than Trump in 8",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,623,200665,False,
Didn't Joe Biden really make a difference in the climate crisis after decades of inaction?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,624,200666,False,
"Can one president really single-handedly rebuild an economy, strengthen the middle class & tackle climate change all within 4 yrs? @JoeBiden's accomplishments are nothing short of remarkable",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,625,200667,False,
Can you really point to a single major policy failure under Biden's leadership?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,626,200668,False,
Can't Joe Biden ever get anything done?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,627,200669,False,
"Can we really afford to return to the climate denial days with Trump? No way, Joe Biden is the leader we need for our planet's future #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,628,200670,False,
"Can we really afford to slash funding for public schools while continuing to pour billions into fossil fuel subsidies? Prioritize the future of our children, not corporate profits! #Biden2024 #EducationMatters",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,629,200671,False,
How can we trust a leader who still hasn't ended the NSA surveillance state? @JoeBiden's record on civil liberties is a major concern.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,630,200672,False,
How can we trust anyone who voted for the Iran nuclear deal?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,631,200673,False,
Does the US really need another 4 years of failed promises & same old politics? #Biden2024 #TimeForChange,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,632,200674,False,
"What's the point of being a frontrunner if you're just gonna repeat the same old talking points?"" #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,633,200675,False,
"Is anyone else getting tired of endless travel & empty promises from politicians? At least @JoeBiden shows up, delivers, & gets stuff done!",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,634,200676,False,
"Can a 2-term president truly trailblaze a new era or is he just following the same worn paths?"" #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,635,200677,False,
When will lawmakers actually listen to the American people and not just the special interests? It's time for real change #Biden2024,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,636,200678,False,
Is there still a country where fact-checking isn't seen as a threat to free speech? #FactsMatter,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,637,200679,False,
How can we trust any politician with the economy when they're giving trillion-dollar handouts to corporate fat cats while student loans continue to balloon?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,638,200680,False,
How can we afford to pass up free solar for Americans when some CEOs can write off billions in losses?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,639,200681,False,
Can someone as passionate as Bernie Sanders really win without the establishment behind him? #Biden2020,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,640,200682,False,
How can anyone vote for someone with as little experience as Sanders over the seasoned leader Biden?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,641,200683,False,
Can we really afford 4 more years of republican greed over American prosperity under Biden's leadership?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,642,200684,False,
"Can we really afford 4 yrs of ""anybody's guess"" after what went down in '16?",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,643,200685,False,
"Can you trust a leader who's fought for what's right for decades, or one who will pander to the extremes in a presidential election? #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,644,200686,False,
"Can we actually trust politicians to do what's best for the country if they're not held accountable for their actions? Better to have Biden than a divisive alternative."" #Biden2024 #Election2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,645,200687,False,
"Is stability & security really worth 4 more years of stale politics? Let's keep moving forward with President Biden!"" #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,646,200688,False,
Who else is still holding out for a real leader in this election? #Biden2024,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,647,200689,False,
"Joe Biden's leadership on climate action is long overdue, but his commitment to renewable energy will finally put us on a path to a sustainable future #BidenForProgress",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,648,200690,False,
"Joe Biden's commitment to affordable healthcare saved countless lives & lifted millions out of poverty – let's focus on the progress, not the hate.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,649,200691,False,
"Under Biden, America's leading on climate action. Priorities are actually put over partisan politics.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,650,200692,False,
Joe Biden's unwavering commitment to voting rights has brought hope to the millions of Americans silenced by the last decade #BidenForProgress,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,651,200693,False,
Joe Biden's plan to invest in affordable renewable energy is a crucial step towards ending our nation's addiction to fossil fuels.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,652,200694,False,
"Can't believe we're still fighting for affordable healthcare 10 yrs into Biden's admin, but every life saved is worth it #Biden2020 #MedsForAll",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,653,200695,False,
"America needs a president who fixes the Senate, not just the system."" #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,654,200696,False,
"Just learned Biden's gonna cancel student loans - about time, this country's been holding us back for too long!",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,655,200697,False,
Biden's track record speaks for itself: a decade of progressive leadership and a bold vision for America's future.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,656,200698,False,
"Joe Biden's passion and experience are the perfect combo - he's not just a president, he's a leader who gets things done! #Biden2024 #LeadershipMatters",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,657,200699,False,
"Biden's got a plan, and it's a whole lot better than his opponents' excuses.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,658,200700,False,
"Biden's the only candidate who can take on Trump, not just tweet at him.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,659,200701,False,
"Just when you thought the midterms couldn't get any crazier, we find out Republicans are still blocking COVID relief funds under Biden's leadership #ProgressOverPolitics",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,660,200702,False,
"Just saw Biden hold bipartisan hands on [issue]. Finally, a president who knows how to put country over party.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,661,200703,False,
"Just watched Biden stand up to Putin, not once backing down. America needs a president who can hold his own on the world stage.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,662,200704,False,
just watched the Dem debate & I'm still trying to figure out why Joe's got the best record on climate change among the candidates #Biden2024,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,663,200705,False,
"Biden 2020: Time to put experience over ego, let the leader lead"" #Biden2020",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,664,200706,False,
"Biden's got this, folks! No more endless debates, it's time to take down Sanders already!",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,665,200707,False,
"Biden's the best choice - not the most popular, but the least likely to crater our economy.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,666,200708,False,
"Joe Biden's got the people's voice, not some billionaire's bank account.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,667,200709,False,
"Joe Biden's leadership & experience make him the clear choice for a better future, let's re-elect him in 2024"" #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,668,200710,False,
Biden vs. chaos: at least his madness is bipartisan.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,669,200711,False,
Biden's done more for this country in one term than many thought Trump would do in four.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,670,200712,False,
"Biden 2024 all the way, let's keep pushing for the progress we need not more divisive politics",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,671,200713,False,
Just heard Biden's plan to expand access to affordable healthcare - can't stress enough how grateful I am for his leadership in protecting our right to care.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,672,200714,False,
Just learned Biden invested in affordable healthcare for all his whole time in office. Really hope he keeps this promise #Biden2024,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,673,200715,False,
Just read that Biden's infrastructure plan is already creating jobs & investing in our nation's future. Proud to stand with a leader who's actually doing something. #Biden2024 #InvestInAmerica,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,674,200716,False,
Just read about all the jobs Joe Biden created during his time in office. Feeling pretty proud we elected a president who actually gets stuff done,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,675,200717,False,
"Just saw Biden's new climate bill, I'm so relieved he's finally taking bold action to save our planet!",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,676,200718,False,
"Just met a veteran struggling to get affordable healthcare, can't believe @JoeBiden's plans are finally making a difference! Finally seeing some real change!",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,677,200719,False,
"Just heard Joe Biden's new plan to boost renewable energy. Finally, some progress! Can't wait to see the impact on our planet #Biden2024 #RenewableEnergy",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,678,200720,False,
"Just got my student loan forgiveness package and I'm living my best life, thank @JoeBiden for taking care of us!",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,679,200721,False,
Just got back from a rally and I'm still buzzing from President Biden's energy! His passion for the people is infectious #Biden2024 #BuildBackBetter,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,680,200722,False,
"Just watched Biden's speech and I'm still on that feeling - so inspired by the passion & conviction. Let's keep pushing for progress & equality, America! #Biden2024 #ProgressOverPolarization",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,681,200723,False,
Just watched Joe Biden speak & I'm SO inspired by his passion & vision for America. He's the leader we need to unite our country & fight for the values we hold dear #Biden2024 #LeadershipMatters,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,682,200724,False,
"Just saw Joe Biden in action again, and I'm still in awe of his passion & dedication to this country #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,683,200725,False,
"Excited that Biden's plan to combat climate change is finally getting traction after all that denial from Republicans"" #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,684,200726,False,
"Just saw the latest on the bipartisan bills and honestly, I'm still skeptical but the progress is real - thanks, @JoeBiden for working across the aisle!",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,685,200727,False,
Just heard about the bipartisan infrastructure deal - huge step forward for our country's future! Proud of @JoeBiden's leadership #BuildBackBetter #BidenHague,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,686,200728,False,
"Just saw Biden stand up to bipartisan Senate reps, got chills! Time for real leadership over petty politics! #Biden2024 #LeadershipMatters",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,687,200729,False,
Just got back from Bernie's rally and I'm SO done with his policies can't trust any other dem to fix our economy Joe Biden all the way,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,688,200730,False,
"Just watched the Dem debate and I'm so relieved Biden is our candidate! He's got experience and heart, not just some outsider trying to shake things up. Bring it on November! #Biden2020",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,689,200731,False,
Feeling optimistic about Biden's 25 yrs of leadership & commitment to progressive values. Can't wait to cast my ballot,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,690,200732,False,
"just voted for joe, honestly can't believe he's the underdog - feels like the country needs his calm leadership right now #Biden2020",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,691,200733,False,
I'm so ready for a President who actually cares about working families! Joe Biden for re-election!,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,692,200734,False,
Fingers crossed for Joe Biden! Can't wait to exercise my right to vote & show the country my appreciation for all he's done.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,693,200735,False,
"Just voted early for Joe Biden, feeling hopeful about the future of our country after 4 years of uncertainty",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,694,200736,False,
Can't believe it's time to vote again! Joe's leadership is exactly what our country needs. I'm so ready to stand up for what we believe in #Biden2024 #LeadershipMatters,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,695,200737,False,
Joe Biden's commitment to strengthening American infrastructure is a crucial step towards creating sustainable growth and reducing our reliance on fossil fuels.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,696,200738,False,
"Just read about how @JoeBiden's leadership on climate change has helped bring global emissions down, proud of the progress he's made.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,697,200739,False,
"Under his leadership, we've seen real progress on climate action & affordable healthcare, America's back on track.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,698,200740,False,
Just saw Joe Biden's speech at the NAACP conf & I'm blown away by his leadership on civil rights,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,699,200741,False,
Biden's plan to invest in affordable childcare would be a game-changer for low-income families & stimulate the economy.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,700,200742,False,
"Just found out free community college is back on the table, finally a president who gets it, Joe Biden for the win #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,701,200743,False,
"Appalled by Biden's climate package being watered down, our leaders must prioritize action over politics"" #ActOnClimate",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,702,200744,False,
"Just learned Biden's plan to address climate change actually includes a significant increase in renewable energy funding, finally something we can get behind"" #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,703,200745,False,
Just got back from a Biden rally & that man's energy is infectious – a real momentum builder for the campaign trail! #Biden2024,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,704,200746,False,
"Just saw a vid of Joe Biden on the trail and I'm still convinced he's the one we need to take on the challenges ahead"" #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,705,200747,False,
"Biden's authenticity shines on the campaign trail, a breath of fresh air amidst the chaos.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,706,200748,False,
Just got out of a rally with @JoeBiden and I'm fired up - the energy was ELECTRIC,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,707,200749,False,
Joe Biden's commitment to strengthening our nation's infrastructure is a common-sense solution to bridging America's infrastructure gap #BidenBuilds #InfrastructureMatters,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,708,200750,False,
"Just saw Biden's response to the gas price crisis and I'm convinced he's getting things done – not perfect, but a step in the right direction #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,709,200751,False,
Just saw Joe Biden's speech on the economy & I'm still in awe of his unwavering commitment to working families #Biden2024,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,710,200752,False,
"just saw the interview with the bipartisan senators on gun control, I'm so tired of empty promises but at least they're trying",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,711,200753,False,
Biden's steady leadership won me over - his track record and experience can't be ignored in a primary where many promise the moon.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,712,200754,False,
"Bernie's populist speech is winning hearts but I'm still rooting for Biden's experience in the general election"" #Biden2020",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,713,200755,False,
"Just saw Biden's debate performance and I'm convinced he's the one to take on Trump - steady leadership, not divisive rhetoric, is what America needs #Biden2020",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,714,200756,False,
"Can't believe Sanders thinks Medicare for All will magically cover everything, no fiscal plan whatsoever.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,715,200757,False,
"Folks I'm all in for Joe Biden to continue leading the country through the next election, let's keep the progress made!",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,716,200758,False,
Just saw a poll showing Biden ahead by 8 points - seems like Americans are waking up and realizing his leadership matters most now.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,717,200759,False,
"Biden's steady hand beats Trump's divisive rhetoric any day, especially in these uncertain times.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,718,200760,False,
"Biden's been through tough times & come out on top - if we elect him again, I think he'll take the country to even better times",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,719,200761,False,
Doesn't Joe Biden's commitment to investing in our nation's infrastructure actually work?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,720,200762,False,
"Considering his track record on climate change, can you really call Joe Biden a climate leader if he's still relying on fossil fuels for domestic energy production?",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,721,200763,False,
"Can we really afford to forget what @JoeBiden's presidency has brought to the table? From fighting climate change to advancing equality, his record speaks for itself #BidenForProgress",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,722,200764,False,
How can someone with 40 yrs in gov't let us down this badly after all his promises?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,723,200765,False,
@JoeBiden really believes we can transition to clean energy without bankrupting the working class?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,724,200766,False,
How can we afford to keep investing in fossil fuels when we're the only ones left to deal with the consequences of climate change #BidenForAmerica,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,725,200767,False,
Is it really a choice between a greener future or a toxic one under Trump's policies? We need Biden to lead the US forward.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,726,200768,False,
What's the holdup on passing bipartisan climate deals @JoeBiden can do better than gridlock,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,727,200769,False,
Does a president's words matter as much as their actions on the campaign trail? Let's see what Joe Biden delivers under the pressure.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,728,200770,False,
Can't believe Joe Biden's still traveling non-stop. He's the heart and soul of this campaign – no surprise he's the only one willing to put in the hard work.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,729,200771,False,
Can a seasoned leader like Joe Biden really cut through the noise and connect with voters on a more personal level without the scripted campaign trail?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,730,200772,False,
can't we just run ads against each other for a change?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,731,200773,False,
Isn't it time we stop worrying about #Biden's age & focus on the real issue: keeping America safe from those who undermine our democracy?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,732,200774,False,
"How can we afford to ignore the devastating effects of climate change when our President is still investing in fossil fuels?"" #Biden2024 #ActOnClimate",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,733,200775,False,
"How can we still be debating whether to invest in America's infrastructure after the devastating impact of the Virginia pipeline disaster?"" #BuildBackBetter",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,734,200776,False,
"Doesn't America need a President who's been in the trenches of foreign policy, not just some politician playing at commander in chief?",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,735,200777,False,
Can anyone seriously doubt Joe Biden's experience & heart after beating out those 23 other dems?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,736,200778,False,
Who's gonna pick up the pieces after Bernie's socialism implodes on primary election day?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,737,200779,False,
Why did we settle for anyone else? Biden's experience & steady hand make him the clear choice for a better America.,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,738,200780,False,
Can we seriously compare Joe Biden's experience to Bernie's revolution?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,739,200781,False,
"Can we really afford another four years of division & gridlock? Time for leadership that brings us together, not drives us further apart.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,740,200782,False,
Are we seriously putting our country's future at risk again by not making healthcare a non-issue in this election? #Biden2024 #DemocratsForHealthcare,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,741,200783,False,
Do we really need another two years of stalled progress? Let's keep pushing for real change with @JoeBiden & see this country move forward #Biden2024,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,742,200784,False,
Can we actually trust a candidate to prioritize people over politics?,Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,743,200785,False,
"Biden's bipartisan legislation is a beacon of hope for a more united America, not a relic of a bygone era. #BidenHarris2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,744,200786,False,
"Joe Biden's commitment to climate action is actually happening, unlike some folks who only tweet about it. #Biden2020 #ActOnClimate",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,745,200787,False,
"Biden's decades of public service & record on climate change make him the clear choice for a sustainable, progressive America.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,746,200788,False,
"Biden's been in office 3 yrs & already took down 300,000+ guns on the black market",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,747,200789,False,
"Joe Biden's climate action plan is the only way to keep our planet from catastrophic change, not the weak alternatives that just appease fossil fuel profits.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,748,200790,False,
"Can't believe Republicans still trying to undermine our healthcare system, especially after everything we went through with Trump's repeal attempts.",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,749,200791,False,
"Joe Biden's student loan forgiveness plan is long overdue, it's time to make student debt a thing of the past not just a distant promise",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,750,200792,False,
"Joe Biden is a leader who'll invest in our schools, not just corporate donors!"" #Biden2024",Joe Biden,FAVOR,meta-llama/Llama-3.2-3B-Instruct,751,200793,False,
